scope,video_id,time_quartile,rows,spike_prevalence,continuous_mean,continuous_std,positive_count,ar_pr_auc,ar_spearman_continuous,ar_top5_lift
test,CD5833CD-93D3-318C-371A-18A32DEFC38B_endless_A86695CD-D090-4244-32BE-F126F515E91E,all,71,0.0,0.02644257381899466,0.03510750044262719,0.0,,,
test,CD5833CD-93D3-318C-371A-18A32DEFC38B_gallery_EC144F56-CF18-C2A9-03EA-25F8D26427D3,all,71,0.04225352112676056,0.06506923498080808,0.045296143532339725,3.0,,,
test,CD5833CD-93D3-318C-371A-18A32DEFC38B_gun_ECF7E0F2-D0DC-E23B-1C8F-A307032463B9,all,67,0.22388059701492538,0.08583026422437892,0.13667025403903013,15.0,,,
test,CD5833CD-93D3-318C-371A-18A32DEFC38B_platform_18363570-B691-3272-667D-2A0A2DDDAE07,all,46,0.0,0.037387876766328904,0.022326905301604697,0.0,,,
test,CD5833CD-93D3-318C-371A-18A32DEFC38B_solid_3B14BF9E-ABE3-1BEC-9E54-B43C55871A32,all,71,0.0,0.008572142154739146,0.02172703682058976,0.0,,,
test,CD5833CD-93D3-318C-371A-18A32DEFC38B_tiny_3C6F0089-8B93-E0C6-D67C-A75534B13D92,all,70,0.0,0.0,0.0,0.0,,,
test,CD5833CD-93D3-318C-371A-18A32DEFC38B_topdown_0B5D9306-B6BA-7DFE-302D-6D729AB5AB70,all,72,0.0,0.019506609458605655,0.018740326904219437,0.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_apex_A843CBDA-3DA6-E7D5-5C9F-3D83E3DFB216,all,71,0.0,0.0,0.0,0.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_endless_536F0792-E386-C985-C5A4-36DDC461F910,all,71,0.0,0.0,0.0,0.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_fps_132DB222-DB8A-DBD7-AB11-4CC001ECD1D9,all,71,0.056338028169014086,0.04426559538278781,0.08055541126348921,4.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_gallery_922666C6-047E-6B4F-F2B2-27F57D460FCD,all,70,0.0,0.0,0.0,0.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_gun_4A103EC8-C4E9-AD69-F6D7-739711DC27D1,all,72,0.0,0.011904762210583108,0.0390200588483871,0.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_platform_C6F73511-97E2-5C71-DD06-0DB03B81C90B,all,61,0.0,0.0,0.0,0.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_tiny_D4745CA6-43DE-1393-F1A0-51447B88AA15,all,71,0.0,0.03621730533703952,0.06158614307358004,0.0,,,
test,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA_topdown_E06140AB-83B2-511F-26C4-ADA280FB9F06,all,72,0.0,0.007710529750006067,0.025287188738680168,0.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_apex_079EB7A6-21B9-FF4F-BB38-52EF88FA54E4,all,71,0.0,0.0,0.0,0.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_endless_20DA2BA4-407D-D0F3-930B-527FE3FCEC65,all,71,0.0,0.03478446466320286,0.02719819284470115,0.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_fps_578E5C70-DBEC-E4A1-2D6B-7DEB4E6195B0,all,71,0.16901408450704225,0.05907593573063192,0.08100816899144296,12.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_gallery_DEA76452-664E-B3F0-DF8C-4B52DD606DA7,all,71,0.0,0.023821628398366903,0.03191358308954488,0.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_gun_24200011-B21C-10A8-8108-B3052BFC90DC,all,72,0.08333333333333333,0.06464616210562074,0.12486199619347023,6.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_platform_691532DE-125A-01A6-C5CF-1AA666D843B7,all,70,0.2857142857142857,0.10044956065248697,0.14883538567741725,20.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_solid_749630A5-91CF-2F89-53ED-CFCD957EF300,all,67,0.13432835820895522,0.05089410735335924,0.08970977887295942,9.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_tiny_B6F8A9CC-20BD-80EF-6B96-A6A863A092F2,all,67,0.19402985074626866,0.04082326515953043,0.07872694353852724,13.0,,,
test,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC_topdown_9AB6761C-EC60-A4B1-4F4D-866EB63171AC,all,72,0.16666666666666666,0.07424306150318848,0.10911524881124293,12.0,,,
test,D57F474B-B38C-E9AF-73CC-2CF16EED3827_apex_4D665AE2-C24B-C10B-438C-2748F6DFAAD1,all,71,0.2112676056338028,0.06989832861270283,0.09038238014463164,15.0,,,
test,D57F474B-B38C-E9AF-73CC-2CF16EED3827_endless_073E3B81-4E22-02DD-4B47-831EBC1DFD52,all,71,0.0,0.009942005034273779,0.032164112778254525,0.0,,,
test,D57F474B-B38C-E9AF-73CC-2CF16EED3827_fps_3D47BEF2-4B13-6B65-9F12-10D1FF38C8B6,all,71,0.09859154929577464,0.05611090954970306,0.05890576576668591,7.0,,,
test,D57F474B-B38C-E9AF-73CC-2CF16EED3827_gun_2A4E953F-D95A-29B4-586A-09933EA84B62,all,72,0.125,0.047619048299060926,0.12633438562226446,9.0,,,
test,D57F474B-B38C-E9AF-73CC-2CF16EED3827_solid_0FA32A80-6E33-A2E8-AC61-71B3F06ACC60,all,71,0.2112676056338028,0.050704225976492316,0.08608420185719164,15.0,,,
test,D57F474B-B38C-E9AF-73CC-2CF16EED3827_topdown_6437E6C3-9D54-9D00-6C8A-608568C8ED19,all,71,0.1267605633802817,0.04516630882108715,0.12214722008889072,9.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_apex_B9C3F8A1-19CC-B6C3-F6F6-98BBCD7DD432,all,71,0.014084507042253521,0.026146505867511455,0.042641071907040105,1.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_endless_1F99F3AD-7288-810F-C075-83E8589FEFB7,all,71,0.07042253521126761,0.036365414894199075,0.05460803019204727,5.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_fps_62DB70F9-DC3F-0182-A553-54BDEB57B555,all,71,0.07042253521126761,0.019419547721323833,0.0603231779417323,5.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_gallery_65F115C2-1A08-142B-59A7-06313EC17166,all,71,0.0,0.0006084328281207823,0.003138083587278679,0.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_gun_ECCA71FB-D9FC-A896-3AEC-DE4B34C439BA,all,73,0.0821917808219178,0.05569704223188176,0.0674093754783417,6.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_platform_607F86DD-2853-ABAC-E575-61509C51BB1C,all,71,0.18309859154929578,0.06689474877940726,0.10501300788778137,13.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_solid_144B1463-F0F5-9AA2-1925-9FF2130A8CA3,all,71,0.16901408450704225,0.10225226891122129,0.1720733123075421,12.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_tiny_066F1E40-9B18-0A51-5C52-1671D2CAD296,all,71,0.0,0.0,0.0,0.0,,,
test,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF_topdown_7AE81C39-0EBD-AB2B-15C3-2E54A16C7715,all,71,0.15492957746478872,0.05575609807921967,0.06961201420969,11.0,,,
test,D8D27F81-4F83-E10A-448A-735447867552_apex_BDA8F7AD-92E2-A2F8-2C16-A7FB8AAF6264,all,71,0.0,0.0,0.0,0.0,,,
test,D8D27F81-4F83-E10A-448A-735447867552_endless_51CB3691-4C85-036E-19B7-1FCD7715E2A8,all,71,0.014084507042253521,0.0455137205795503,0.05374625043616702,1.0,,,
test,D8D27F81-4F83-E10A-448A-735447867552_solid_AB47AECB-1379-1FEB-24F4-E1EBCDF8204B,all,71,0.09859154929577464,0.03374844590123271,0.09833161129017637,7.0,,,
test,D8D27F81-4F83-E10A-448A-735447867552_tiny_3663265B-7C57-6B29-A187-82B36743B3B7,all,71,0.0,0.012072435147325757,0.040018065299525396,0.0,,,
test,D8D27F81-4F83-E10A-448A-735447867552_topdown_F838C23C-3C05-BEE0-D684-78BCD443EE48,all,65,0.09230769230769231,0.04195804254939923,0.12730981663310023,6.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_apex_4D0ADFFD-D9E7-1BDC-DBFE-6EFF86E52757,all,71,0.056338028169014086,0.04710761517037074,0.05312020365826673,4.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_endless_C4F025E5-6D43-CC2F-DB5B-53C75223B810,all,71,0.0,0.05588051199283398,0.056146654339505754,0.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_fps_DC10B3F7-D5EC-47FB-B388-CD1D87C0E75C,all,71,0.4647887323943662,0.15182272158563137,0.12643054761360514,33.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_gallery_4468F630-EF84-B2FE-29A6-FC55F6CB6DF0,all,71,0.0,0.00882547322503278,0.03162094380555866,0.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_gun_3175511D-4979-B51B-FAC5-7D7E2673A332,all,74,0.3918918918918919,0.10176958190277219,0.09101479516153616,29.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_platform_6AFEAEA4-9BD9-D717-F9D4-652DC27CEE57,all,71,0.04225352112676056,0.05134200533314175,0.053500217860186786,3.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_solid_7B04EEB4-BE43-703D-9506-D1C54613F841,all,66,0.2727272727272727,0.08155187027472438,0.08039692130913825,18.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_tiny_D3839160-ABEE-6435-6BA9-65D4F26ABC18,all,64,0.328125,0.13201636803569272,0.11989019421655105,21.0,,,
test,DA2856BC-D181-9AF0-DC9A-99A9444D5579_topdown_C5B22880-2CCC-7F45-2C1D-3E87A38292ED,all,71,0.0,0.03623882965749403,0.039612190893675334,0.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_apex_62D3ECFA-95E6-DCDD-39BF-2F94BD0B5140,all,71,0.352112676056338,0.10869089696346454,0.09823782702272761,25.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_endless_D851C889-8C3F-2EDA-35BB-E67405B1C3D3,all,71,0.07042253521126761,0.0724972795012971,0.04520707281253942,5.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_fps_41368460-7409-73E7-4809-3807B16E2763,all,71,0.15492957746478872,0.07044099197841026,0.07362778761022931,11.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_gallery_C93D1AF7-4AF1-1B00-2E49-16DC87250B22,all,71,0.0,0.054250180730301044,0.03970571680736096,0.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_gun_DA091F41-8911-AC7F-7EC9-A0303D7977E4,all,65,0.0,0.06168382692938814,0.042817582326536055,0.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_platform_A492D814-DF73-1F7D-1823-2CA415225002,all,57,0.43859649122807015,0.11111071039187281,0.07782234065088153,25.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_solid_7D9BF8BF-143D-A242-0C0D-B81C9906E6EC,all,71,0.028169014084507043,0.031362074632263204,0.04644269174458405,2.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_tiny_CCA81C5A-8B7B-D4D8-FADA-1145586864FD,all,65,0.07692307692307693,0.04163260246412112,0.06416022632407808,5.0,,,
test,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77_topdown_FBCE84C5-2F2C-5DB3-5858-8E2A2392D653,all,72,0.25,0.07973328177144544,0.09003369928425739,18.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_apex_69751B77-691D-CED7-2BFF-033393E1B792,all,72,0.2222222222222222,0.07166565188284342,0.07990624474002951,16.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_endless_74E03983-6B08-B1D3-097C-15F4DF0F309C,all,71,0.0,0.038853298367696326,0.026358730840309538,0.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_fps_B350532D-DAB5-4BEA-C12D-87163ED54E10,all,71,0.0,0.0388072708787226,0.0325016770538129,0.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_gallery_32BFB232-A0B3-5630-5486-02311848EF66,all,71,0.0,0.04654822817308382,0.03525002393612973,0.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_gun_0CF845BB-3351-EFE9-0FF3-508B7B6F55CB,all,68,0.23529411764705882,0.11385035425808061,0.14310623736497333,16.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_platform_01929134-4286-01F0-A339-C9F2871925C7,all,71,0.04225352112676056,0.02644213442493912,0.04894955206987048,3.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_solid_0A6C60B8-3ED4-AEF8-2B51-6FEB50662ECF,all,71,0.14084507042253522,0.06854473316425484,0.11829300500711418,10.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_tiny_E1EB480F-361F-2037-7C7D-6BDD094E68CC,all,72,0.013888888888888888,0.02821361394631418,0.04488681949324009,1.0,,,
test,DC0BE0E2-B41E-3D73-47C5-5733952512CB_topdown_39F44E8A-A96D-5D74-3F82-B19B2865EE24,all,63,0.2222222222222222,0.06195879072211461,0.102885117381537,14.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_apex_89BCD0AD-DA0B-2B51-D5C4-01CA4EFFF218,all,71,0.0,0.0,0.0,0.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_endless_FEF8E949-11A2-A405-E369-EBD7D749EB6D,all,71,0.0,0.0482897404318964,0.06616269010246599,0.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_fps_143DA808-81EC-D851-4E61-F5CB2A2051EE,all,71,0.056338028169014086,0.03965177017093544,0.056883420897799276,4.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_gallery_059E4DF3-7153-38D0-3966-D8157C89FCEF,all,68,0.0,0.03273749094018165,0.029754367179808557,0.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_gun_9A7AD6EC-B859-9976-B755-29558D0BF463,all,73,0.3287671232876712,0.08052718374010635,0.12546037579590583,24.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_platform_A3C65FC9-6384-9FEE-FFF2-982E9FDBFFED,all,68,0.19117647058823528,0.05882353094570777,0.1247499971131459,13.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_solid_7280D739-077B-0B7C-CF35-F33D427AFAB2,all,69,0.0,0.017391304606976715,0.038181154447643306,0.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_tiny_FD3DFA2F-E5F3-7F1C-1AFF-0F7B57506C11,all,68,0.08823529411764706,0.029411765363286522,0.09098934165599444,6.0,,,
test,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090_topdown_195394C9-51B4-CB70-7B8C-1FCC613C5C37,all,71,0.04225352112676056,0.05234532404533574,0.07973027503135624,3.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_apex_FB491704-08B2-E0C3-6467-93410E79336B,all,71,0.29577464788732394,0.08118937307686716,0.13182593546388313,21.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_endless_10A0DE72-7C1F-B332-5609-03FAD0438FA5,all,71,0.36619718309859156,0.10708886023748561,0.1107312946685338,26.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_fps_50AEBD3C-B7CB-3B59-9F03-BB74AAC54AD2,all,71,0.30985915492957744,0.10083600891258857,0.10349612812538689,22.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_gallery_98E5D559-FE6D-CC8F-DFAF-D6777AFEE604,all,71,0.4647887323943662,0.18860099831937063,0.20040776108965597,33.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_gun_3789CDB4-94B8-68A6-2B44-6CA8CEC4012C,all,73,0.3013698630136986,0.09763852630627073,0.12428562364539797,22.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_platform_F314D9A0-FC61-98FB-C67D-7E51401E1A54,all,71,0.028169014084507043,0.04093567860430815,0.04755521129151456,2.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_solid_9C3D1A44-E267-4865-9CC8-D7DDE6E28435,all,71,0.056338028169014086,0.03181677328629262,0.056309473970290326,4.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_tiny_DFCB3F0F-F359-D3CE-C3B3-AB5B6123AB45,all,68,0.029411764705882353,0.03260562719472492,0.05250169979065753,2.0,,,
test,DD956DE9-DEFB-C0C6-82B4-C639A17D6782_topdown_19E9153C-89CF-1B1D-4A52-C7DEBB3EB709,all,72,0.375,0.12846690023110974,0.1556481238880704,27.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_apex_920B2F15-9F8A-5ADF-0EA7-590AAFD3ECE9,all,72,0.0,0.042577266191882596,0.041962348366183906,0.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_endless_B600F625-93FF-EB0C-F865-AE9A8A4706CC,all,71,0.056338028169014086,0.06021731610501736,0.04849602845646557,4.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_fps_21D7CB35-0E4C-6B9E-C896-35FD5EA058A1,all,71,0.028169014084507043,0.04713356492772016,0.04932159265089993,2.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_gun_F3590CB8-8FE0-EADB-8904-5D33CDC52B61,all,73,0.136986301369863,0.10433976622681095,0.17037310357036448,10.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_platform_BD6A4CA0-BB7D-85B8-D063-D724355B500E,all,71,0.09859154929577464,0.055759852653710355,0.05172891142813365,7.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_solid_78F96837-0CB3-4E70-2E6C-1FBDDB52BAF4,all,71,0.0,0.0,0.0,0.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_tiny_BD7E9029-F463-353F-84D1-0FBB4220EB04,all,72,0.0,0.01262404203751228,0.025388808645177192,0.0,,,
test,DE775A65-68D5-C477-E2F7-BCC1AEF0B850_topdown_CA93D155-E882-EB0F-4F68-AF0B1557C89C,all,71,0.08450704225352113,0.032010874104305684,0.060993030470109746,6.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_apex_02FD871D-B2CC-ABF6-2C7A-666F693A3B11,all,71,0.1267605633802817,0.05633802932332939,0.10983472266559186,9.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_endless_D7182E4B-24F6-F1DE-6210-1E532DE44D02,all,71,0.0,0.01271823557539725,0.03323041143076972,0.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_fps_07FD6545-A869-AA7A-0795-472D44021F11,all,71,0.19718309859154928,0.08802816838445798,0.187788418285355,14.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_gallery_EC07DD07-99AC-BA90-F147-D874DE60A7E8,all,70,0.02857142857142857,0.007758159509726933,0.03734991733096148,2.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_gun_05FE4E3A-4349-9883-D6E5-C93DC7D86DB3,all,74,0.2702702702702703,0.11793541092727636,0.17192066408645634,20.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_platform_4E58DA27-4440-5CBC-D59F-DF72B46133A0,all,66,0.19696969696969696,0.08732655554106741,0.17505882974920764,13.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_solid_1148AA21-7F6A-8441-D117-89A817617734,all,71,0.0,0.019561815455975667,0.02769682922512183,0.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_tiny_B697B5C8-6688-EF02-6F1E-D38553241FB1,all,71,0.1267605633802817,0.03380281730017192,0.09273416181639926,9.0,,,
test,DF62EF03-DA30-E70A-CA31-03A029C9610A_topdown_748B022F-C4DA-38AF-9C4E-EFB971312A5C,all,69,0.18840579710144928,0.05823826023202012,0.08011918058481762,13.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_apex_557D2EA3-3D1B-6157-DB43-A42AA2E3D092,all,71,0.07042253521126761,0.02180221225594131,0.0679093339436775,5.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_fps_59695301-A627-857B-B8A7-42CEEEEAC82B,all,71,0.19718309859154928,0.1050595781752761,0.20742351404846768,14.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_gallery_337F8478-F318-3D29-2C63-549D90711AD4,all,71,0.0,0.013245429791195291,0.04188872815564946,0.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_gun_23D45951-0B3D-A62D-F204-996B7FBD613D,all,73,0.2465753424657534,0.10701947013707194,0.2003312026299584,18.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_platform_FDCD8A08-4017-1DD3-56E4-6377AB63D3FD,all,58,0.017241379310344827,0.03948484852323951,0.045662385852242256,1.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_solid_4F2BD9F0-FC9F-9121-8FA0-27EFBB66241B,all,71,0.028169014084507043,0.015805734719910567,0.04618361696446738,2.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_tiny_371FBACB-C8D5-B93A-26B2-8A0DD28A6D87,all,71,0.2112676056338028,0.08290835236474661,0.13558381469261346,15.0,,,
test,E3489F9E-39E2-47B9-24EF-BAACE1438D00_topdown_0019C4EF-7202-7BC1-F144-41776E452333,all,71,0.09859154929577464,0.033654859184589186,0.08736133929087658,7.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_apex_C3AFC62B-D5D1-1F1E-0D0B-BC8948BBE648,all,71,0.22535211267605634,0.08454478898046303,0.17568516298577314,16.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_endless_DDFCE9B6-D535-515C-4EB0-F9383A9FA969,all,72,0.19444444444444445,0.07939525162671796,0.12746801475744682,14.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_fps_4C5AC2A2-4D5D-F68B-2DBC-5C15425F406C,all,71,0.23943661971830985,0.09179093186090975,0.09378109518857185,17.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_gallery_6AD7E87C-8CC6-4CBE-051D-61D8ABEC021D,all,71,0.28169014084507044,0.08586123307615938,0.08574107247106462,20.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_gun_9D0D8FA7-01CE-DB50-BA02-BB3E8D24BCDF,all,73,0.2054794520547945,0.08270434748815143,0.10607715304067511,15.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_platform_397505B0-EDCC-9F90-CD58-B3F032E0A4AD,all,71,0.30985915492957744,0.11631365057448266,0.16616168186907843,22.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_solid_A0384E4E-F484-83B8-1F41-D7662ADEAA0F,all,71,0.19718309859154928,0.08507635778235928,0.09492307640692418,14.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_tiny_B9982D2D-9980-702C-699F-F6DB14B4E4A7,all,71,0.16901408450704225,0.05928785170257931,0.10217430960981636,12.0,,,
test,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260_topdown_03F966C8-2E7E-4EBC-CE85-2BF77714EFC2,all,69,0.3333333333333333,0.1168119229470798,0.12752449246578876,23.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_apex_AC3A91F1-DC59-257E-5762-663B6D240B99,all,71,0.22535211267605634,0.08258860348395898,0.11446120133675339,16.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_endless_294EA511-624E-A1F1-CAE8-6331D8D4B0EB,all,71,0.08450704225352113,0.05292360206515017,0.06688126468228023,6.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_fps_90CAA85F-17D6-7808-A7A0-8A02B8626A4C,all,71,0.15492957746478872,0.07491740196103781,0.10581977915976776,11.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_gallery_5CD5A825-2258-0E49-3C81-CFA1938D90BF,all,71,0.38028169014084506,0.11597614215923027,0.12952191950636183,27.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_gun_E6861B57-4D9F-1EFC-A034-D12F4A0A0F52,all,73,0.2328767123287671,0.10489661384322872,0.17964283060823424,17.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_platform_50A9E2D6-E75C-63FF-C4CC-1E9BB878D50F,all,57,0.2982456140350877,0.06884558413896644,0.10328252086489427,17.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_solid_595386B5-69DE-9CEB-EC32-16A3E8FD2DCA,all,71,0.18309859154929578,0.110953145391557,0.19489853458423045,13.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_tiny_5B057D69-B509-4503-8FC8-B5F01C0881A9,all,64,0.359375,0.12573222912033089,0.16326846761036942,23.0,,,
test,E5CCE6B3-2C6E-BE96-602F-3852C8614777_topdown_708DC559-E4A8-B984-1E2A-83DDB8177156,all,72,0.19444444444444445,0.09285442358264441,0.17506551537749537,14.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_apex_2411789D-3859-8769-BDE0-520114D32644,all,71,0.0,0.024603822957199643,0.028809607416711874,0.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_endless_45C8F317-05BD-0F91-A683-CE127901EE55,all,71,0.028169014084507043,0.03602352515387703,0.04898772396322243,2.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_fps_214569A9-3D1A-E876-CEB2-0A64F65F3AA3,all,71,0.19718309859154928,0.05845648716499006,0.07108164650036938,14.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_gallery_2B5502E0-6192-42FF-DA1F-1A15A93F4B52,all,71,0.04225352112676056,0.03501496291522619,0.04226222863771599,3.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_gun_C023F9FE-1E0F-E23E-8F98-CF3C12F9C2F3,all,74,0.17567567567567569,0.06273023560375755,0.10168144511811081,13.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_platform_58806AB5-7AD9-FDD2-2FAC-81C5DCB52A77,all,69,0.0,0.023886818222176837,0.03640710833540319,0.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_solid_A49317F1-C905-D0B9-D9BB-9BBA841EE209,all,71,0.028169014084507043,0.036374930030023546,0.04164767698391373,2.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_tiny_B446981B-3351-A34E-F30B-D8D36F6342F6,all,65,0.046153846153846156,0.041512626488334856,0.04913908081630852,3.0,,,
test,E5F96AC5-AE7E-C4E8-8288-FB2674F43704_topdown_8529F609-8ECC-6E4B-51E3-88195C0A50EC,all,72,0.125,0.06421943399537769,0.09110808242750754,9.0,,,
test,EA788550-E907-E4AC-EAE4-82CC26723E3B_apex_F144EC7E-B0C9-2C9F-CCC6-E696CCA701E3,all,71,0.0,0.028076931040629114,0.012610822105719637,0.0,,,
