lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
frozen_ar_only,20260684,28,0.0664509660564363,0.11051090311714774,0.04998402064666152,,,,,,,,,,,,
frozen_ar_only,20260684,29,0.06788467383012176,0.11240252905135693,0.04956774180755019,,,,,,,,,,,,
frozen_ar_only,20260684,30,0.06294291978701949,0.10073768349361154,0.04970711236819625,,,,,,,,,,,,
frozen_ar_only,20260684,31,0.06817137217149138,0.10251223156797092,0.05143774067983031,,,,,,,,,,,,
frozen_ar_only,20260684,32,0.06776212668046355,0.10639008662837686,0.05086971214041114,,,,,,,,,,,,
,20260684,1,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.017671564244665205,-7.450580596923828e-09,-7.450580596923828e-09,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021453038789331913,0.023024363443255424,0.05695829540491104,true_train_and_true_inner_val_selection
,20260684,2,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.017770418315194547,0.0003402978181838989,0.0003402978181838989,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021750719752162695,0.04242097958922386,0.1714964658021927,true_train_and_true_inner_val_selection
,20260684,3,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.01757646119222045,0.0014972314238548279,0.0014972314238548279,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022213654592633247,0.07535143196582794,0.43272915482521057,true_train_and_true_inner_val_selection
,20260684,4,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.017625728505663574,0.0028876587748527527,0.0028876587748527527,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022695681545883417,0.0808010920882225,0.48667633533477783,true_train_and_true_inner_val_selection
,20260684,5,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.017467300407588482,0.0009118542075157166,0.0009118542075157166,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023127354215830564,0.08975785225629807,0.5582423210144043,true_train_and_true_inner_val_selection
,20260684,6,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.01730629545636475,0.0023932307958602905,0.0023932307958602905,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002346228575333953,0.09391575306653976,0.5875111222267151,true_train_and_true_inner_val_selection
,20260684,7,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.017127985949628055,2.431124448776245e-05,2.431124448776245e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002366424771025777,0.0966821238398552,0.610166072845459,true_train_and_true_inner_val_selection
,20260684,8,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.016976670478470623,0.0011457651853561401,0.0011457651853561401,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023894119076430798,0.10135012865066528,0.6393523216247559,true_train_and_true_inner_val_selection
,20260684,9,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.016922759590670466,0.00042901933193206787,0.00042901933193206787,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024138090666383505,0.10477229952812195,0.6644978523254395,true_train_and_true_inner_val_selection
,20260684,10,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.01678829756565392,-0.0007742494344711304,-0.0007742494344711304,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024420511908829212,0.10730437934398651,0.6831180453300476,true_train_and_true_inner_val_selection
,20260684,11,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.016747178859077394,-0.00030378252267837524,-0.00030378252267837524,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024704569950699806,0.10930264741182327,0.7019608020782471,true_train_and_true_inner_val_selection
,20260684,12,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,real_residual,0.01651992095867172,-0.0034735947847366333,-0.0034735947847366333,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024983391631394625,0.11212124675512314,0.7288221120834351,true_train_and_true_inner_val_selection
,20260684,1,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.0176944782724604,-7.450580596923828e-09,-7.450580596923828e-09,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002142787678167224,0.02159147337079048,0.04717575013637543,true_train_and_true_inner_val_selection
,20260684,2,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.017715363297611475,-7.450580596923828e-09,-7.450580596923828e-09,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0021529204677790403,0.023730508983135223,0.06161762773990631,true_train_and_true_inner_val_selection
,20260684,3,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.01769222179427743,0.0009419769048690796,0.0009419769048690796,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002195953857153654,0.04933381453156471,0.21722865104675293,true_train_and_true_inner_val_selection
,20260684,4,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.017707049963064492,0.0018692240118980408,0.0018692240118980408,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022447416558861732,0.11298663169145584,0.6083167195320129,true_train_and_true_inner_val_selection
,20260684,5,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.017627502093091607,-0.0012037530541419983,-0.0012037530541419983,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002285382943227887,0.1480065882205963,0.7819325923919678,true_train_and_true_inner_val_selection
,20260684,6,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.017541155335493386,-0.0006961226463317871,-0.0006961226463317871,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023089672904461622,0.11683717370033264,0.6292304992675781,true_train_and_true_inner_val_selection
,20260684,7,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.017467591213062406,-0.0018307268619537354,-0.0018307268619537354,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023343872744590044,0.09530654549598694,0.5049649477005005,true_train_and_true_inner_val_selection
,20260684,8,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,shuffled_pca_residual,0.017527426942251623,-0.003228910267353058,-0.003228910267353058,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002367031294852495,0.09078145027160645,0.47956323623657227,true_train_and_true_inner_val_selection
