validation_protocol,actual_validation_protocol,fold,seed,variant_name,control_type,epoch,train_loss,inner_val_pr_auc,inner_val_delta_vs_frozen_ar,true_inner_val_pr_auc,true_inner_val_delta_vs_frozen_ar,frozen_ar_inner_val_pr_auc,true_frozen_ar_inner_val_pr_auc,alpha,gate_mean,gate_p95
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,27,0.1555106434971094,0.23225423567221404,0.00017737312890436785,0.23225423567221404,0.00017737312890436785,0.23207686254330967,0.23207686254330967,0.0023522351402789354,0.16640612483024597,0.9649767875671387
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,28,0.15548365283757448,0.23225754010982258,0.00018067756651291011,0.23225754010982258,0.00018067756651291011,0.23207686254330967,0.23207686254330967,0.002365906722843647,0.16924992203712463,0.9670533537864685
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,29,0.15550309233367443,0.2322606323456131,0.00018376980230341844,0.2322606323456131,0.00018376980230341844,0.23207686254330967,0.23207686254330967,0.002378322184085846,0.1722734272480011,0.969619870185852
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,30,0.15543524082750082,0.23225708843908974,0.0001802258957800673,0.23225708843908974,0.0001802258957800673,0.23207686254330967,0.23207686254330967,0.002391735790297389,0.1749136745929718,0.9708274602890015
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,31,0.15546536352485418,0.2322597128660009,0.00018285032269121926,0.2322597128660009,0.00018285032269121926,0.23207686254330967,0.23207686254330967,0.002404785016551614,0.1775127351284027,0.9728806018829346
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,32,0.15547426789999008,0.23226149547758698,0.0001846329342773123,0.23226149547758698,0.0001846329342773123,0.23207686254330967,0.23207686254330967,0.002416217466816306,0.17975258827209473,0.9735644459724426
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,33,0.15550656709820032,0.23226182707708037,0.000184964533770704,0.23226182707708037,0.000184964533770704,0.23207686254330967,0.23207686254330967,0.0024278752971440554,0.18186578154563904,0.975531816482544
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,34,0.155455207452178,0.23226811478943266,0.00019125224612298597,0.23226811478943266,0.00019125224612298597,0.23207686254330967,0.23207686254330967,0.0024390320759266615,0.18382269144058228,0.9755473732948303
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,35,0.15546918008476496,0.23226525643520918,0.00018839389189950762,0.23226525643520918,0.00018839389189950762,0.23207686254330967,0.23207686254330967,0.002450572559610009,0.1852537840604782,0.9730282425880432
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,36,0.15551008563488722,0.23226818573580113,0.00019132319249146046,0.23226818573580113,0.00019132319249146046,0.23207686254330967,0.23207686254330967,0.00246117589995265,0.1867293268442154,0.9748152494430542
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,37,0.15549076721072197,0.23226382666371756,0.0001869641204078898,0.23226382666371756,0.0001869641204078898,0.23207686254330967,0.23207686254330967,0.0024729359429329634,0.18822035193443298,0.9760658144950867
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,38,0.15547851845622063,0.23226680616843448,0.000189943625124811,0.23226680616843448,0.000189943625124811,0.23207686254330967,0.23207686254330967,0.0024836137890815735,0.18959413468837738,0.9777942299842834
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,39,0.15545818489044905,0.23226685948798442,0.00018999694467475292,0.23226685948798442,0.00018999694467475292,0.23207686254330967,0.23207686254330967,0.0024949281942099333,0.19104330241680145,0.9782590866088867
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,40,0.15546350087970495,0.23226680391924684,0.0001899413759371693,0.23226680391924684,0.0001899413759371693,0.23207686254330967,0.23207686254330967,0.0025070030242204666,0.19245244562625885,0.978790819644928
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,1,0.15558629855513573,0.23218695302245115,0.00011009047914148362,0.23218695302245115,0.00011009047914148362,0.23207686254330967,0.23207686254330967,0.0017866134876385331,0.019949840381741524,0.040428634732961655
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,2,0.15557901561260223,0.23218553575984516,0.00010867321653548756,0.23218553575984516,0.00010867321653548756,0.23207686254330967,0.23207686254330967,0.0017818728229030967,0.021931352093815804,0.05284161493182182
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,3,0.15556274261325598,0.23218802455256038,0.00011116200925070929,0.23218802455256038,0.00011116200925070929,0.23207686254330967,0.23207686254330967,0.0017960666446015239,0.027494072914123535,0.07908493280410767
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,4,0.15555633697658777,0.23220147724588164,0.00012461470257196794,0.23220147724588164,0.00012461470257196794,0.23207686254330967,0.23207686254330967,0.001826292253099382,0.03687939792871475,0.11473047733306885
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,5,0.15555291064083576,0.23219151968028956,0.00011465713697988988,0.23219151968028956,0.00011465713697988988,0.23207686254330967,0.23207686254330967,0.0018582806224003434,0.046807460486888885,0.1771220713853836
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,6,0.15551135037094355,0.232202868851454,0.00012600630814432745,0.232202868851454,0.00012600630814432745,0.23207686254330967,0.23207686254330967,0.0018859533593058586,0.05469867214560509,0.23557686805725098
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,7,0.15554218646138906,0.2322099835065094,0.00013312096319972877,0.2322099835065094,0.00013312096319972877,0.23207686254330967,0.23207686254330967,0.0019156442722305655,0.06426382064819336,0.3175658583641052
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,8,0.15551512874662876,0.23222092898552066,0.0001440664422109883,0.23222092898552066,0.0001440664422109883,0.23207686254330967,0.23207686254330967,0.0019450944382697344,0.07513229548931122,0.43052899837493896
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,9,0.1555550992488861,0.23224020788600874,0.00016334534269907275,0.23224020788600874,0.00016334534269907275,0.23207686254330967,0.23207686254330967,0.0019750187639147043,0.08644738048315048,0.5212455987930298
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,10,0.15551825892180204,0.23224481434933084,0.000167951806021166,0.23224481434933084,0.000167951806021166,0.23207686254330967,0.23207686254330967,0.002004343783482909,0.09822443872690201,0.6040745377540588
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,11,0.155563292093575,0.23224655730834304,0.000169694765033368,0.23224655730834304,0.000169694765033368,0.23207686254330967,0.23207686254330967,0.002033883472904563,0.11103013902902603,0.7315282821655273
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,12,0.15553408209234476,0.23225034374149953,0.00017348119818985652,0.23225034374149953,0.00017348119818985652,0.23207686254330967,0.23207686254330967,0.002063196385279298,0.12178735435009003,0.7996056079864502
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,13,0.15552177280187607,0.23224997102777853,0.00017310848446885907,0.23224997102777853,0.00017310848446885907,0.23207686254330967,0.23207686254330967,0.00208960915915668,0.12933558225631714,0.8635228872299194
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,14,0.15550278406590223,0.23225210218358877,0.00017523964027910122,0.23225210218358877,0.00017523964027910122,0.23207686254330967,0.23207686254330967,0.0021139204036444426,0.1353602558374405,0.9017720222473145
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,15,0.15553486347198486,0.23224758013451324,0.000170717591203573,0.23224758013451324,0.000170717591203573,0.23207686254330967,0.23207686254330967,0.0021375096403062344,0.14181138575077057,0.9224250912666321
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,16,0.15550660714507103,0.23224867560454893,0.00017181306123925655,0.23224867560454893,0.00017181306123925655,0.23207686254330967,0.23207686254330967,0.0021606411319226027,0.14772799611091614,0.9323565363883972
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,17,0.15553838107734919,0.23225312305159515,0.00017626050828548068,0.23225312305159515,0.00017626050828548068,0.23207686254330967,0.23207686254330967,0.0021831511985510588,0.1543244868516922,0.9503819942474365
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,18,0.15551712177693844,0.2322562196841283,0.00017935714081862564,0.2322562196841283,0.00017935714081862564,0.23207686254330967,0.23207686254330967,0.0022048901300877333,0.16029208898544312,0.9570212960243225
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,19,0.15549637749791145,0.23225549842901166,0.0001786358857019943,0.23225549842901166,0.0001786358857019943,0.23207686254330967,0.23207686254330967,0.0022246940061450005,0.16601064801216125,0.966932475566864
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,20,0.15550034493207932,0.2322602016504267,0.00018333910711704204,0.2322602016504267,0.00018333910711704204,0.23207686254330967,0.23207686254330967,0.002245628973469138,0.17099203169345856,0.9725610613822937
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,21,0.1554972529411316,0.23226024817646176,0.00018338563315209444,0.23226024817646176,0.00018338563315209444,0.23207686254330967,0.23207686254330967,0.002265328075736761,0.1755588948726654,0.9760771989822388
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,22,0.15555164124816656,0.23225479684437217,0.00017793430106249897,0.23225479684437217,0.00017793430106249897,0.23207686254330967,0.23207686254330967,0.0022843671031296253,0.18056224286556244,0.9795195460319519
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,23,0.15552343986928463,0.2322498363054564,0.00017297376214672755,0.2322498363054564,0.00017297376214672755,0.23207686254330967,0.23207686254330967,0.002303879940882325,0.18566541373729706,0.98198401927948
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,24,0.15556279104202986,0.23225269462518525,0.00017583208187557653,0.23225269462518525,0.00017583208187557653,0.23207686254330967,0.23207686254330967,0.0023216018453240395,0.1914745718240738,0.9836081862449646
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,25,0.1554647982120514,0.23225296469853302,0.0001761021552233455,0.23225296469853302,0.0001761021552233455,0.23207686254330967,0.23207686254330967,0.0023384978994727135,0.1967862993478775,0.9861342906951904
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,26,0.15546984132379293,0.2322617669234749,0.00018490438016521837,0.2322617669234749,0.00018490438016521837,0.23207686254330967,0.23207686254330967,0.0023554807994514704,0.20063762366771698,0.9876748323440552
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,27,0.15551126934587955,0.23226703279222108,0.00019017024891140877,0.23226703279222108,0.00019017024891140877,0.23207686254330967,0.23207686254330967,0.0023724304046481848,0.20416857302188873,0.9897199273109436
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,28,0.15548402536660433,0.23226791038427608,0.00019104784096640737,0.23226791038427608,0.00019104784096640737,0.23207686254330967,0.23207686254330967,0.0023890386801213026,0.20696516335010529,0.990384042263031
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,29,0.15550340339541435,0.23226705603294587,0.00019019348963619787,0.23226705603294587,0.00019019348963619787,0.23207686254330967,0.23207686254330967,0.002404844155535102,0.21032576262950897,0.9911004900932312
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,30,0.15543514396995306,0.23226475369296046,0.00018789114965078735,0.23226475369296046,0.00018789114965078735,0.23207686254330967,0.23207686254330967,0.0024210133124142885,0.21255646646022797,0.9918162226676941
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,31,0.1554650515317917,0.23227110024847836,0.00019423770516868721,0.23227110024847836,0.00019423770516868721,0.23207686254330967,0.23207686254330967,0.002437574090436101,0.2153649479150772,0.9926307797431946
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,32,0.15547384042292833,0.23227258328033798,0.00019572073702830983,0.23227258328033798,0.00019572073702830983,0.23207686254330967,0.23207686254330967,0.0024524012114852667,0.2178725153207779,0.9930347800254822
blocked_temporal_70_30,blocked_temporal_70_30,1,20260625,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,33,0.15550601668655872,0.23227647911143756,0.00019961656812789164,0.23227647911143756,0.00019961656812789164,0.23207686254330967,0.23207686254330967,0.0024672073777765036,0.2196754664182663,0.9935848116874695
