control,control_gain,feature_mode,fold,offset_seconds,offset_specific_gain,real_gain,target,threshold
random,-0.020792320930442476,cortical_pca_64,grouped_0,-6.0,-0.021154775611929744,-0.04194709654237222,arousal__future_change_p3s_movement,0.05
timestamp,-0.06399386888998626,cortical_pca_64,grouped_0,-6.0,0.02204677234761404,-0.04194709654237222,arousal__future_change_p3s_movement,0.05
video_time,-0.06355589480235574,cortical_pca_64,grouped_0,-6.0,0.02160879825998352,-0.04194709654237222,arousal__future_change_p3s_movement,0.05
ar,-0.010702594507371876,cortical_pca_64,grouped_0,-4.0,-0.02392881845303302,-0.034631412960404895,arousal__future_change_p3s_movement,0.05
shuffled,-0.01826778709526916,cortical_pca_64,grouped_0,-4.0,-0.016363625865135734,-0.034631412960404895,arousal__future_change_p3s_movement,0.05
random,-0.008910934943540838,cortical_pca_64,grouped_0,-4.0,-0.025720478016864057,-0.034631412960404895,arousal__future_change_p3s_movement,0.05
timestamp,-0.050895058523280134,cortical_pca_64,grouped_0,-4.0,0.01626364556287524,-0.034631412960404895,arousal__future_change_p3s_movement,0.05
video_time,-0.054101444301902446,cortical_pca_64,grouped_0,-4.0,0.01947003134149755,-0.034631412960404895,arousal__future_change_p3s_movement,0.05
ar,-0.015046648229524506,cortical_pca_64,grouped_0,-3.0,-0.018133066122860697,-0.0331797143523852,arousal__future_change_p3s_movement,0.05
shuffled,-0.019729775932892046,cortical_pca_64,grouped_0,-3.0,-0.013449938419493157,-0.0331797143523852,arousal__future_change_p3s_movement,0.05
random,-0.015286041888152191,cortical_pca_64,grouped_0,-3.0,-0.017893672464233012,-0.0331797143523852,arousal__future_change_p3s_movement,0.05
timestamp,-0.049514272687905425,cortical_pca_64,grouped_0,-3.0,0.016334558335520222,-0.0331797143523852,arousal__future_change_p3s_movement,0.05
video_time,-0.048958020582223594,cortical_pca_64,grouped_0,-3.0,0.01577830622983839,-0.0331797143523852,arousal__future_change_p3s_movement,0.05
ar,-0.015046648229524506,cortical_pca_64,grouped_0,-2.5,-0.016271497986114325,-0.03131814621563883,arousal__future_change_p3s_movement,0.05
shuffled,-0.005354685748562904,cortical_pca_64,grouped_0,-2.5,-0.025963460467075927,-0.03131814621563883,arousal__future_change_p3s_movement,0.05
random,-0.010489038144875618,cortical_pca_64,grouped_0,-2.5,-0.020829108070763214,-0.03131814621563883,arousal__future_change_p3s_movement,0.05
timestamp,-0.049514272687905425,cortical_pca_64,grouped_0,-2.5,0.018196126472266594,-0.03131814621563883,arousal__future_change_p3s_movement,0.05
video_time,-0.048958020582223594,cortical_pca_64,grouped_0,-2.5,0.017639874366584762,-0.03131814621563883,arousal__future_change_p3s_movement,0.05
ar,-0.012264211454562968,cortical_pca_64,grouped_0,-2.0,-0.00635984409382756,-0.018624055548390528,arousal__future_change_p3s_movement,0.05
shuffled,0.0009920128637909698,cortical_pca_64,grouped_0,-2.0,-0.019616068412181498,-0.018624055548390528,arousal__future_change_p3s_movement,0.05
random,-0.022930156437256377,cortical_pca_64,grouped_0,-2.0,0.004306100888865849,-0.018624055548390528,arousal__future_change_p3s_movement,0.05
timestamp,-0.035032993882192665,cortical_pca_64,grouped_0,-2.0,0.016408938333802137,-0.018624055548390528,arousal__future_change_p3s_movement,0.05
video_time,-0.03069961045239178,cortical_pca_64,grouped_0,-2.0,0.012075554904001251,-0.018624055548390528,arousal__future_change_p3s_movement,0.05
ar,-0.012264211454562968,cortical_pca_64,grouped_0,-1.5,-0.0057293943313708184,-0.017993605785933786,arousal__future_change_p3s_movement,0.05
shuffled,-0.009957831926783622,cortical_pca_64,grouped_0,-1.5,-0.008035773859150164,-0.017993605785933786,arousal__future_change_p3s_movement,0.05
random,-0.00837617368747734,cortical_pca_64,grouped_0,-1.5,-0.009617432098456447,-0.017993605785933786,arousal__future_change_p3s_movement,0.05
timestamp,-0.035032993882192665,cortical_pca_64,grouped_0,-1.5,0.01703938809625888,-0.017993605785933786,arousal__future_change_p3s_movement,0.05
video_time,-0.03069961045239178,cortical_pca_64,grouped_0,-1.5,0.012706004666457993,-0.017993605785933786,arousal__future_change_p3s_movement,0.05
ar,-0.005283943729036622,cortical_pca_64,grouped_0,-1.0,-0.004778091836884879,-0.010062035565921501,arousal__future_change_p3s_movement,0.05
shuffled,-0.010105377998952225,cortical_pca_64,grouped_0,-1.0,4.334243303072416e-05,-0.010062035565921501,arousal__future_change_p3s_movement,0.05
random,-0.0020480518090518762,cortical_pca_64,grouped_0,-1.0,-0.008013983756869625,-0.010062035565921501,arousal__future_change_p3s_movement,0.05
timestamp,-0.01712856258856671,cortical_pca_64,grouped_0,-1.0,0.007066527022645208,-0.010062035565921501,arousal__future_change_p3s_movement,0.05
video_time,-0.013597593257217322,cortical_pca_64,grouped_0,-1.0,0.003535557691295821,-0.010062035565921501,arousal__future_change_p3s_movement,0.05
ar,-0.005283943729036622,cortical_pca_64,grouped_0,-0.5,-0.0028271935588904396,-0.008111137287927062,arousal__future_change_p3s_movement,0.05
shuffled,-0.004721154639787728,cortical_pca_64,grouped_0,-0.5,-0.0033899826481393336,-0.008111137287927062,arousal__future_change_p3s_movement,0.05
random,0.0021887242487456104,cortical_pca_64,grouped_0,-0.5,-0.010299861536672672,-0.008111137287927062,arousal__future_change_p3s_movement,0.05
timestamp,-0.01712856258856671,cortical_pca_64,grouped_0,-0.5,0.009017425300639648,-0.008111137287927062,arousal__future_change_p3s_movement,0.05
video_time,-0.013597593257217322,cortical_pca_64,grouped_0,-0.5,0.00548645596929026,-0.008111137287927062,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca_64,grouped_0,0.5,-0.0003896166798253997,-0.0003896166798253997,arousal__future_change_p3s_movement,0.05
shuffled,-0.0026031264740805637,cortical_pca_64,grouped_0,0.5,0.002213509794255164,-0.0003896166798253997,arousal__future_change_p3s_movement,0.05
random,0.004486521542875932,cortical_pca_64,grouped_0,0.5,-0.004876138222701332,-0.0003896166798253997,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca_64,grouped_0,0.5,-0.0003896166798253997,-0.0003896166798253997,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca_64,grouped_0,0.5,-0.0003896166798253997,-0.0003896166798253997,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca_64,grouped_0,1.0,0.0016811678151990583,0.0016811678151990583,arousal__future_change_p3s_movement,0.05
shuffled,-3.9040168810677844e-05,cortical_pca_64,grouped_0,1.0,0.0017202079840097362,0.0016811678151990583,arousal__future_change_p3s_movement,0.05
random,0.002247571081875843,cortical_pca_64,grouped_0,1.0,-0.0005664032666767849,0.0016811678151990583,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca_64,grouped_0,1.0,0.0016811678151990583,0.0016811678151990583,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca_64,grouped_0,1.0,0.0016811678151990583,0.0016811678151990583,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca_64,grouped_0,1.5,0.003682840656474118,0.003682840656474118,arousal__future_change_p3s_movement,0.05
shuffled,0.004357608997738738,cortical_pca_64,grouped_0,1.5,-0.0006747683412646199,0.003682840656474118,arousal__future_change_p3s_movement,0.05
random,0.011513094606094787,cortical_pca_64,grouped_0,1.5,-0.007830253949620669,0.003682840656474118,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca_64,grouped_0,1.5,0.003682840656474118,0.003682840656474118,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca_64,grouped_0,1.5,0.003682840656474118,0.003682840656474118,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca_64,grouped_0,2.0,0.006626645716942492,0.006626645716942492,arousal__future_change_p3s_movement,0.05
shuffled,0.0034763713359309834,cortical_pca_64,grouped_0,2.0,0.0031502743810115086,0.006626645716942492,arousal__future_change_p3s_movement,0.05
random,0.0009971858132162281,cortical_pca_64,grouped_0,2.0,0.005629459903726264,0.006626645716942492,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca_64,grouped_0,2.0,0.006626645716942492,0.006626645716942492,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca_64,grouped_0,2.0,0.006626645716942492,0.006626645716942492,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca_64,grouped_0,2.5,0.007625724113957233,0.007625724113957233,arousal__future_change_p3s_movement,0.05
shuffled,0.004985724683035542,cortical_pca_64,grouped_0,2.5,0.002639999430921691,0.007625724113957233,arousal__future_change_p3s_movement,0.05
random,-0.00197128964540072,cortical_pca_64,grouped_0,2.5,0.009597013759357953,0.007625724113957233,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca_64,grouped_0,2.5,0.007625724113957233,0.007625724113957233,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca_64,grouped_0,2.5,0.007625724113957233,0.007625724113957233,arousal__future_change_p3s_movement,0.05
ar,0.0,cortical_pca_64,grouped_0,3.0,0.009524022924177089,0.009524022924177089,arousal__future_change_p3s_movement,0.05
shuffled,-0.0021045347729115593,cortical_pca_64,grouped_0,3.0,0.011628557697088648,0.009524022924177089,arousal__future_change_p3s_movement,0.05
random,0.00650028996918417,cortical_pca_64,grouped_0,3.0,0.0030237329549929193,0.009524022924177089,arousal__future_change_p3s_movement,0.05
timestamp,0.0,cortical_pca_64,grouped_0,3.0,0.009524022924177089,0.009524022924177089,arousal__future_change_p3s_movement,0.05
video_time,0.0,cortical_pca_64,grouped_0,3.0,0.009524022924177089,0.009524022924177089,arousal__future_change_p3s_movement,0.05
ar,-0.0005920261177423392,cortical_pca_64,grouped_0,4.0,0.005700864964755636,0.005108838847013297,arousal__future_change_p3s_movement,0.05
shuffled,-0.002734691629889263,cortical_pca_64,grouped_0,4.0,0.00784353047690256,0.005108838847013297,arousal__future_change_p3s_movement,0.05
random,0.0004958543985758013,cortical_pca_64,grouped_0,4.0,0.004612984448437496,0.005108838847013297,arousal__future_change_p3s_movement,0.05
timestamp,-0.0001524201800724434,cortical_pca_64,grouped_0,4.0,0.005261259027085741,0.005108838847013297,arousal__future_change_p3s_movement,0.05
video_time,-0.0013814796254950634,cortical_pca_64,grouped_0,4.0,0.006490318472508361,0.005108838847013297,arousal__future_change_p3s_movement,0.05
ar,-0.004074983120252118,cortical_pca_64,grouped_0,6.0,-0.01225480341479368,-0.016329786535045798,arousal__future_change_p3s_movement,0.05
shuffled,0.006114080667322164,cortical_pca_64,grouped_0,6.0,-0.022443867202367962,-0.016329786535045798,arousal__future_change_p3s_movement,0.05
random,-0.004114609202096053,cortical_pca_64,grouped_0,6.0,-0.012215177332949745,-0.016329786535045798,arousal__future_change_p3s_movement,0.05
timestamp,-0.0029530707174880155,cortical_pca_64,grouped_0,6.0,-0.013376715817557783,-0.016329786535045798,arousal__future_change_p3s_movement,0.05
video_time,0.001623223699333931,cortical_pca_64,grouped_0,6.0,-0.01795301023437973,-0.016329786535045798,arousal__future_change_p3s_movement,0.05
ar,-0.01123634860728262,cortical_pca_64,grouped_0,8.0,-0.01667977957982658,-0.0279161281871092,arousal__future_change_p3s_movement,0.05
shuffled,-0.0006612373174371688,cortical_pca_64,grouped_0,8.0,-0.027254890869672033,-0.0279161281871092,arousal__future_change_p3s_movement,0.05
random,-0.009364340561705597,cortical_pca_64,grouped_0,8.0,-0.018551787625403604,-0.0279161281871092,arousal__future_change_p3s_movement,0.05
timestamp,-0.0065802505456281635,cortical_pca_64,grouped_0,8.0,-0.021335877641481038,-0.0279161281871092,arousal__future_change_p3s_movement,0.05
video_time,0.005242059844047464,cortical_pca_64,grouped_0,8.0,-0.033158188031156666,-0.0279161281871092,arousal__future_change_p3s_movement,0.05
ar,-0.02896618291487968,cortical_pca_64,grouped_0,-8.0,-0.036400372370964496,-0.06536655528584417,arousal__future_change_p3s_movement,0.075
shuffled,-0.028635215292967864,cortical_pca_64,grouped_0,-8.0,-0.03673133999287631,-0.06536655528584417,arousal__future_change_p3s_movement,0.075
random,-0.04389850963392211,cortical_pca_64,grouped_0,-8.0,-0.021468045651922063,-0.06536655528584417,arousal__future_change_p3s_movement,0.075
timestamp,-0.07623499186340868,cortical_pca_64,grouped_0,-8.0,0.010868436577564505,-0.06536655528584417,arousal__future_change_p3s_movement,0.075
video_time,-0.06673763702331231,cortical_pca_64,grouped_0,-8.0,0.0013710817374681383,-0.06536655528584417,arousal__future_change_p3s_movement,0.075
ar,-0.027301626306235116,cortical_pca_64,grouped_0,-6.0,-0.002567298005442975,-0.02986892431167809,arousal__future_change_p3s_movement,0.075
shuffled,-0.00939589933123397,cortical_pca_64,grouped_0,-6.0,-0.02047302498044412,-0.02986892431167809,arousal__future_change_p3s_movement,0.075
random,-0.04783527520981612,cortical_pca_64,grouped_0,-6.0,0.017966350898138028,-0.02986892431167809,arousal__future_change_p3s_movement,0.075
timestamp,-0.05772181879959379,cortical_pca_64,grouped_0,-6.0,0.027852894487915697,-0.02986892431167809,arousal__future_change_p3s_movement,0.075
video_time,-0.059854543772718594,cortical_pca_64,grouped_0,-6.0,0.029985619461040502,-0.02986892431167809,arousal__future_change_p3s_movement,0.075
ar,0.0015033386456950737,cortical_pca_64,grouped_0,-4.0,-0.004569333926405739,-0.003065995280710665,arousal__future_change_p3s_movement,0.075
shuffled,-0.007645851160973605,cortical_pca_64,grouped_0,-4.0,0.00457985588026294,-0.003065995280710665,arousal__future_change_p3s_movement,0.075
random,-0.00966282807998442,cortical_pca_64,grouped_0,-4.0,0.006596832799273755,-0.003065995280710665,arousal__future_change_p3s_movement,0.075
timestamp,-0.03578934296065983,cortical_pca_64,grouped_0,-4.0,0.032723347679949166,-0.003065995280710665,arousal__future_change_p3s_movement,0.075
video_time,-0.04221984321770378,cortical_pca_64,grouped_0,-4.0,0.039153847936993114,-0.003065995280710665,arousal__future_change_p3s_movement,0.075
ar,-0.0007740323241062219,cortical_pca_64,grouped_0,-3.0,-0.0030038095170409895,-0.0037778418411472114,arousal__future_change_p3s_movement,0.075
shuffled,0.002356363187395072,cortical_pca_64,grouped_0,-3.0,-0.006134205028542283,-0.0037778418411472114,arousal__future_change_p3s_movement,0.075
random,-0.006225242774309303,cortical_pca_64,grouped_0,-3.0,0.0024474009331620916,-0.0037778418411472114,arousal__future_change_p3s_movement,0.075
timestamp,-0.027569321006174013,cortical_pca_64,grouped_0,-3.0,0.023791479165026802,-0.0037778418411472114,arousal__future_change_p3s_movement,0.075
video_time,-0.03018088948239961,cortical_pca_64,grouped_0,-3.0,0.026403047641252397,-0.0037778418411472114,arousal__future_change_p3s_movement,0.075
ar,-0.0007740323241062219,cortical_pca_64,grouped_0,-2.5,0.0010744120061840778,0.0003003796820778559,arousal__future_change_p3s_movement,0.075
shuffled,0.004120568805843217,cortical_pca_64,grouped_0,-2.5,-0.0038201891237653607,0.0003003796820778559,arousal__future_change_p3s_movement,0.075
random,-0.009523360117653368,cortical_pca_64,grouped_0,-2.5,0.009823739799731224,0.0003003796820778559,arousal__future_change_p3s_movement,0.075
timestamp,-0.027569321006174013,cortical_pca_64,grouped_0,-2.5,0.02786970068825187,0.0003003796820778559,arousal__future_change_p3s_movement,0.075
video_time,-0.03018088948239961,cortical_pca_64,grouped_0,-2.5,0.030481269164477465,0.0003003796820778559,arousal__future_change_p3s_movement,0.075
ar,0.0009927344379645486,cortical_pca_64,grouped_0,-2.0,0.006553491268115608,0.007546225706080156,arousal__future_change_p3s_movement,0.075
shuffled,0.004476202233653137,cortical_pca_64,grouped_0,-2.0,0.0030700234724270192,0.007546225706080156,arousal__future_change_p3s_movement,0.075
random,0.0009113608871545442,cortical_pca_64,grouped_0,-2.0,0.006634864818925612,0.007546225706080156,arousal__future_change_p3s_movement,0.075
timestamp,-0.015128171665148793,cortical_pca_64,grouped_0,-2.0,0.02267439737122895,0.007546225706080156,arousal__future_change_p3s_movement,0.075
video_time,-0.009493717444604255,cortical_pca_64,grouped_0,-2.0,0.01703994315068441,0.007546225706080156,arousal__future_change_p3s_movement,0.075
ar,0.0009927344379645486,cortical_pca_64,grouped_0,-1.5,0.0072164602578663195,0.008209194695830868,arousal__future_change_p3s_movement,0.075
shuffled,0.0036504373958081704,cortical_pca_64,grouped_0,-1.5,0.004558757300022698,0.008209194695830868,arousal__future_change_p3s_movement,0.075
random,-0.003747879866797421,cortical_pca_64,grouped_0,-1.5,0.01195707456262829,0.008209194695830868,arousal__future_change_p3s_movement,0.075
timestamp,-0.015128171665148793,cortical_pca_64,grouped_0,-1.5,0.02333736636097966,0.008209194695830868,arousal__future_change_p3s_movement,0.075
video_time,-0.009493717444604255,cortical_pca_64,grouped_0,-1.5,0.017702912140435123,0.008209194695830868,arousal__future_change_p3s_movement,0.075
ar,-0.005645355489548309,cortical_pca_64,grouped_0,-1.0,0.0075996742061748,0.001954318716626491,arousal__future_change_p3s_movement,0.075
shuffled,0.0018206298450260672,cortical_pca_64,grouped_0,-1.0,0.00013368887160042364,0.001954318716626491,arousal__future_change_p3s_movement,0.075
random,-0.013242571688529936,cortical_pca_64,grouped_0,-1.0,0.015196890405156427,0.001954318716626491,arousal__future_change_p3s_movement,0.075
timestamp,-0.012524832982525519,cortical_pca_64,grouped_0,-1.0,0.01447915169915201,0.001954318716626491,arousal__future_change_p3s_movement,0.075
video_time,-0.0025903094317662745,cortical_pca_64,grouped_0,-1.0,0.004544628148392765,0.001954318716626491,arousal__future_change_p3s_movement,0.075
ar,-0.005645355489548309,cortical_pca_64,grouped_0,-0.5,0.003545318219213278,-0.002100037270335031,arousal__future_change_p3s_movement,0.075
shuffled,-0.006443817712008693,cortical_pca_64,grouped_0,-0.5,0.004343780441673661,-0.002100037270335031,arousal__future_change_p3s_movement,0.075
random,-0.02458273204290956,cortical_pca_64,grouped_0,-0.5,0.02248269477257453,-0.002100037270335031,arousal__future_change_p3s_movement,0.075
timestamp,-0.012524832982525519,cortical_pca_64,grouped_0,-0.5,0.010424795712190488,-0.002100037270335031,arousal__future_change_p3s_movement,0.075
video_time,-0.0025903094317662745,cortical_pca_64,grouped_0,-0.5,0.0004902721614312433,-0.002100037270335031,arousal__future_change_p3s_movement,0.075
ar,0.0,cortical_pca_64,grouped_0,0.5,-0.0009727507160293136,-0.0009727507160293136,arousal__future_change_p3s_movement,0.075
shuffled,0.0013880078036748733,cortical_pca_64,grouped_0,0.5,-0.002360758519704187,-0.0009727507160293136,arousal__future_change_p3s_movement,0.075
random,-0.013183467219551326,cortical_pca_64,grouped_0,0.5,0.012210716503522012,-0.0009727507160293136,arousal__future_change_p3s_movement,0.075
timestamp,0.0,cortical_pca_64,grouped_0,0.5,-0.0009727507160293136,-0.0009727507160293136,arousal__future_change_p3s_movement,0.075
video_time,0.0,cortical_pca_64,grouped_0,0.5,-0.0009727507160293136,-0.0009727507160293136,arousal__future_change_p3s_movement,0.075
ar,0.0,cortical_pca_64,grouped_0,1.0,0.0002723304618181266,0.0002723304618181266,arousal__future_change_p3s_movement,0.075
shuffled,0.016495225101709365,cortical_pca_64,grouped_0,1.0,-0.01622289463989124,0.0002723304618181266,arousal__future_change_p3s_movement,0.075
random,-0.014275288037232159,cortical_pca_64,grouped_0,1.0,0.014547618499050285,0.0002723304618181266,arousal__future_change_p3s_movement,0.075
timestamp,0.0,cortical_pca_64,grouped_0,1.0,0.0002723304618181266,0.0002723304618181266,arousal__future_change_p3s_movement,0.075
video_time,0.0,cortical_pca_64,grouped_0,1.0,0.0002723304618181266,0.0002723304618181266,arousal__future_change_p3s_movement,0.075
ar,0.0,cortical_pca_64,grouped_0,1.5,0.000696003217950103,0.000696003217950103,arousal__future_change_p3s_movement,0.075
shuffled,0.00828463612695085,cortical_pca_64,grouped_0,1.5,-0.007588632909000748,0.000696003217950103,arousal__future_change_p3s_movement,0.075
random,-0.006115077943520342,cortical_pca_64,grouped_0,1.5,0.006811081161470445,0.000696003217950103,arousal__future_change_p3s_movement,0.075
